subject_id,gender,height_mm,weight_kg,shoulder_mm,chest_mm,waist_mm,hip_mm,jaw_height_mm,front_neck_height_mm,crotch_height_mm,knee_height_mm,ankle_height_mm,torso_shoulder_height_mm,pelvis_point_height_mm,leg_crotch_height_mm,leg_ankle_height_mm
8_SM_002229,F,1644,51.5,344.4,777.0,677,908,1420.2,1333.4,768.9,437.2,60.6,1338.0,891,756,60
8_SM_002230,F,1462,56.3,324.4,923.0,903,923,1237.1,1182.5,654.7,385.8,58.4,1185.0,763,654,60
8_SM_002231,F,1600,53.1,350.5,830.0,715,921,1369.2,1295.4,718.8,426.5,72.2,1299.0,850,705,67
8_SM_002232,F,1532,59.0,342.5,883.0,888,948,1304.2,1231.6,686.4,419.5,62.6,1244.0,811,676,62
8_SM_002233,F,1613,59.4,379.4,899.0,795,945,1369.3,1307.4,720.1,434.7,53.2,1310.0,839,709,51
8_SM_002234,F,1589,67.4,371.4,972.0,887,998,1378.9,1303.7,710.4,431.6,60.1,1293.0,810,696,55
8_SM_002235,F,1519,57.5,322.1,908.0,862,920,1297.4,1240.8,690.8,413.2,65.3,1233.0,825,687,65
8_SM_002236,F,1545,47.9,356.9,746.0,675,926,1304.6,1220.7,692.1,418.0,69.0,1217.0,806,678,65
8_SM_002237,F,1471,55.6,316.4,889.0,820,934,1246.8,1185.7,658.2,391.6,63.1,1195.0,764,648,60
8_SM_002238,F,1508,70.5,348.3,1023.0,951,1018,1278.9,1218.7,659.7,390.4,73.0,1221.0,785,650,71
8_SM_002239,F,1608,80.7,369.3,1105.0,957,1051,1358.2,1304.9,715.7,425.5,65.2,1299.0,866,708,65
8_SM_002240,F,1571,51.8,335.7,790.0,738,945,1342.0,1256.7,707.4,408.9,66.3,1263.0,830,696,65
8_SM_002241,F,1567,81.0,375.2,1110.0,1072,1073,1332.7,1269.9,682.9,413.8,60.6,1266.0,836,681,61
8_SM_002242,F,1520,53.3,342.6,942.0,833,920,1284.8,1234.8,713.7,420.1,63.5,1250.0,842,704,60
8_SM_002243,F,1593,72.3,352.0,1040.0,955,981,1359.7,1297.1,700.6,405.9,65.2,1287.0,825,700,61
8_SM_002244,F,1532,52.4,342.5,855.0,731,868,1294.7,1240.7,680.0,395.8,61.0,1237.0,791,671,60
8_SM_002245,F,1605,78.8,368.4,1013.0,945,1074,1356.2,1302.2,712.1,431.7,66.7,1305.0,836,707,62
8_SM_002246,F,1620,64.2,331.4,956.0,890,980,1368.1,1309.0,746.6,419.5,66.7,1315.0,865,740,65
8_SM_002247,F,1531,52.5,337.3,891.0,800,916,1310.9,1235.2,712.5,416.3,64.7,1229.0,822,696,61
8_SM_002248,F,1591,69.8,375.3,1075.0,893,1005,1346.5,1285.8,699.1,414.8,71.6,1277.0,821,687,70
8_SM_002249,F,1588,56.5,348.9,940.0,755,883,1361.1,1295.3,726.5,418.5,68.7,1289.0,832,716,62
8_SM_002250,F,1487,54.6,350.0,913.0,806,912,1257.6,1186.8,651.2,375.5,61.6,1167.0,755,646,60
8_SM_002251,F,1605,57.0,356.6,845.0,809,909,1363.0,1305.4,731.6,448.5,62.9,1287.0,858,719,62
8_SM_002252,F,1608,52.6,349.3,800.0,658,899,1364.3,1307.8,715.2,418.6,67.2,1303.0,838,704,69
8_SM_002253,F,1498,62.5,342.2,949.0,900,973,1264.5,1208.8,655.1,397.6,66.2,1208.0,784,648,64
8_SM_002254,F,1574,55.1,373.4,894.0,773,903,1321.9,1265.0,710.8,424.8,61.1,1243.0,828,697,63
8_SM_002255,F,1534,64.4,329.6,960.0,909,987,1318.9,1254.3,700.2,405.9,63.7,1254.0,809,685,60
8_SM_002256,F,1478,56.6,336.4,927.0,835,959,1246.8,1191.0,663.5,394.0,68.8,1203.0,782,654,65
8_SM_002257,F,1564,62.0,361.9,983.0,853,908,1338.0,1278.2,699.9,407.7,60.9,1268.0,806,691,58
8_SM_002258,F,1597,59.4,348.2,913.0,824,925,1353.2,1296.0,752.2,421.3,67.7,1306.0,860,745,67
8_SM_002259,F,1672,71.7,385.4,990.0,885,1042,1433.9,1346.4,769.1,447.4,69.8,1359.0,903,765,72
8_SM_002260,F,1623,56.0,338.2,918.0,782,922,1383.0,1321.2,745.2,437.1,70.1,1329.0,871,734,68
8_SM_002261,F,1532,56.0,361.4,898.0,788,974,1301.3,1235.6,693.0,411.0,68.2,1220.0,822,687,65
8_SM_002262,F,1581,51.8,352.2,875.0,743,871,1362.4,1295.9,756.2,447.4,75.2,1284.0,869,737,70
8_SM_002263,F,1572,52.8,341.3,852.0,760,912,1348.5,1271.4,716.8,425.9,70.2,1268.0,833,702,71
8_SM_002264,F,1645,64.1,365.7,947.0,862,989,1412.0,1316.8,746.2,449.8,72.8,1329.0,896,743,71
8_SM_002265,F,1603,60.5,367.9,870.0,790,978,1344.2,1289.9,698.9,423.4,70.1,1280.0,848,696,68
8_SM_002266,F,1694,55.4,350.6,803.0,711,937,1446.3,1374.7,794.5,469.5,55.8,1369.0,926,786,58
8_SM_002267,F,1530,53.8,355.5,853.0,785,950,1281.0,1214.0,632.3,398.4,65.9,1206.0,765,619,62
8_SM_002268,F,1562,54.2,351.9,907.0,808,880,1347.3,1273.4,694.3,413.2,67.2,1266.0,819,696,67
8_SM_002269,F,1553,54.4,355.3,894.0,816,920,1318.4,1256.3,716.6,416.9,61.5,1248.0,835,703,57
8_SM_002270,F,1651,67.7,379.2,959.0,817,965,1410.3,1337.8,749.3,444.8,67.7,1331.0,874,736,64
8_SM_002271,F,1610,53.0,363.8,891.0,723,900,1380.7,1312.8,748.6,435.8,69.8,1315.0,875,737,67
8_SM_002272,F,1552,65.9,360.4,990.0,910,986,1330.8,1280.7,704.3,424.2,64.2,1255.0,828,698,62
8_SM_002273,F,1545,53.4,350.6,828.0,729,915,1314.7,1254.6,713.7,410.4,69.1,1245.0,833,700,66
8_SM_002274,F,1705,60.9,362.1,846.0,748,946,1455.2,1389.0,767.8,451.4,60.2,1399.0,887,753,60
8_SM_002275,F,1618,56.2,366.1,858.0,738,912,1374.5,1297.5,745.2,437.9,59.8,1291.0,850,729,59
8_SM_002276,F,1520,49.0,343.8,860.0,736,891,1292.3,1248.1,725.2,412.4,56.4,1240.0,827,709,59
8_SM_002277,F,1566,46.6,350.7,815.0,719,856,1332.1,1263.1,727.1,432.5,62.0,1255.0,842,716,60
8_SM_002278,F,1582,52.2,357.4,831.0,762,950,1345.3,1265.0,709.5,416.7,62.3,1273.0,824,700,58
8_SM_002279,F,1647,69.5,391.2,980.0,849,1010,1422.3,1334.6,727.8,435.3,65.1,1303.0,880,730,62
8_SM_002280,F,1527,44.1,336.1,786.0,657,825,1309.0,1245.6,698.5,403.5,56.4,1244.0,990,686,55
8_SM_002281,F,1578,53.0,363.4,843.0,733,920,1340.8,1281.9,750.9,448.6,60.2,1263.0,856,739,55
8_SM_002282,F,1517,52.8,347.3,893.0,778,895,1296.9,1226.2,695.9,412.4,64.4,1200.0,802,678,61
8_SM_002283,F,1630,54.9,367.1,873.0,747,925,1382.6,1310.5,748.2,429.3,64.9,1318.0,865,738,60
8_SM_002284,F,1513,47.6,348.5,814.0,691,895,1281.9,1203.0,668.1,398.3,59.4,1191.0,780,649,55
8_SM_002285,F,1612,58.8,353.7,850.0,827,952,1383.1,1303.9,749.7,437.8,69.0,1300.0,874,731,62
8_SM_002286,F,1608,54.6,348.3,813.0,746,911,1378.1,1304.0,739.8,439.6,66.0,1308.0,870,734,61
8_SM_002287,F,1578,74.0,365.2,1068.0,995,1013,1336.3,1287.6,722.0,438.0,61.7,1292.0,841,713,57
8_SM_002288,F,1550,49.3,345.7,777.0,723,921,1321.8,1251.2,665.4,398.8,68.7,1220.0,796,659,65
8_SM_002289,F,1568,49.3,374.7,778.0,658,891,1335.2,1261.4,716.8,415.0,62.9,1243.0,833,706,62
8_SM_002290,F,1587,51.0,365.6,792.0,710,895,1343.6,1281.6,756.7,431.1,74.4,1267.0,859,744,70
8_SM_002291,F,1628,54.5,343.4,838.0,736,917,1400.8,1325.8,750.3,440.4,65.4,1311.0,863,742,65
8_SM_002292,F,1570,61.3,363.5,1038.0,910,894,1323.9,1273.5,696.6,430.1,60.1,1244.0,833,690,60
8_SM_002293,F,1621,65.0,354.8,952.0,792,1001,1376.7,1304.4,721.2,428.9,63.9,1306.0,854,712,60
8_SM_002294,F,1501,57.1,350.7,988.0,895,918,1259.7,1211.4,687.6,406.8,64.3,1208.0,813,676,60
8_SM_002295,F,1608,64.5,356.5,1011.0,923,955,1362.0,1313.2,742.4,447.3,57.7,1328.0,886,735,56
8_SM_002296,F,1525,61.0,329.7,969.0,870,922,1297.1,1234.2,670.5,403.1,61.7,1234.0,782,664,60
8_SM_002297,F,1550,64.6,348.4,976.0,900,972,1320.1,1252.5,681.3,402.1,66.1,1264.0,793,677,65
8_SM_002298,F,1533,51.8,358.3,935.0,859,917,1319.6,1238.1,716.2,429.3,57.3,1238.0,851,710,52
8_SM_002299,F,1543,57.8,358.5,898.0,810,941,1309.8,1264.9,701.9,430.5,68.6,1250.0,823,693,65
8_SM_002300,F,1572,53.3,358.8,900.0,835,880,1345.7,1283.0,708.4,430.3,71.9,1281.0,849,703,66
8_SM_002301,F,1510,50.8,359.6,942.0,851,899,1293.4,1217.2,696.1,407.1,58.1,1212.0,803,679,56
8_SM_002302,F,1550,50.5,342.8,921.0,813,874,1223.9,1176.5,666.8,391.7,62.3,1143.0,780,655,59
8_SM_002303,F,1510,56.2,339.1,991.0,854,878,1264.4,1216.4,676.2,418.0,61.9,1200.0,810,668,59
8_SM_002304,F,1441,40.5,325.8,780.0,763,799,1244.2,1168.4,684.1,393.6,60.6,1151.0,796,673,60
8_SM_002305,F,1550,56.1,363.6,945.0,868,861,1314.9,1246.5,682.8,418.5,64.7,1256.0,825,682,62
8_SM_002306,F,1606,61.9,360.6,973.0,905,929,1367.0,1308.3,725.4,449.5,61.4,1304.0,873,738,60
8_SM_002307,F,1597,56.7,341.1,913.0,847,918,1385.1,1309.3,720.1,438.0,64.9,1300.0,873,717,62
8_SM_002308,F,1568,54.9,356.0,867.0,805,953,1339.1,1273.7,699.6,419.2,67.8,1255.0,826,686,65
8_SM_002309,F,1618,54.7,322.0,914.0,769,886,1376.5,1325.5,743.8,447.8,66.8,1332.0,882,739,65
8_SM_002310,F,1575,58.3,350.3,936.0,861,883,1348.2,1284.9,721.0,430.7,57.6,1276.0,832,700,55
8_SM_002311,F,1578,49.8,332.3,766.0,640,876,1349.8,1280.3,718.5,418.1,56.0,1278.0,837,713,59
8_SM_002312,F,1618,56.0,353.4,872.0,777,907,1399.0,1327.7,760.2,446.0,55.7,1337.0,892,746,58
8_SM_002313,F,1600,74.1,360.9,1000.0,914,1041,1356.4,1286.7,702.2,409.6,54.9,1310.0,826,697,59
8_SM_002314,F,1555,56.4,354.5,903.0,834,918,1329.3,1272.2,736.9,451.7,67.7,1259.0,867,732,65
8_SM_002315,F,1537,52.8,338.3,844.0,748,941,1309.6,1225.3,678.7,391.5,69.1,1223.0,810,672,65
8_SM_002316,F,1601,51.5,363.3,818.0,732,921,1378.0,1293.3,730.7,427.3,57.1,1301.0,864,725,53
8_SM_002317,F,1630,65.5,353.0,905.0,835,1017,1390.1,1339.6,755.8,449.3,64.1,1336.0,893,752,63
8_SM_002318,F,1558,44.4,327.3,783.0,670,872,1346.7,1270.9,722.0,426.9,57.9,1257.0,832,712,53
8_SM_002319,F,1665,54.6,360.9,869.0,674,897,1427.8,1367.0,766.0,453.3,64.2,1374.0,885,759,59
8_SM_002320,F,1540,60.5,342.0,991.0,813,950,1314.6,1265.9,711.7,409.0,60.7,1259.0,837,700,55
8_SM_002321,F,1536,48.4,351.8,885.0,740,875,1305.7,1252.9,713.7,409.7,57.3,1237.0,832,697,55
8_SM_002322,F,1556,56.8,346.9,898.0,835,933,1318.5,1257.5,696.6,406.4,59.2,1253.0,847,683,57
8_SM_002323,F,1711,93.7,377.8,1131.0,977,1141,1464.2,1403.5,774.0,442.5,65.7,1408.0,938,776,66
8_SM_002324,F,1613,75.9,391.2,992.0,925,1066,1363.2,1294.1,721.4,449.6,64.2,1297.0,869,723,66
8_SM_002325,F,1494,57.2,354.2,993.0,832,864,1255.5,1214.0,676.2,399.1,64.9,1202.0,799,671,64
8_SM_002326,F,1477,64.1,351.4,1057.0,953,976,1250.0,1189.8,681.9,402.6,55.3,1194.0,799,669,57
8_SM_002327,F,1606,70.5,352.2,1040.0,975,998,1352.3,1284.8,724.8,443.4,69.0,1290.0,872,721,67
8_SM_002328,F,1582,51.6,344.9,875.0,798,912,1341.1,1284.2,768.3,457.4,60.2,1267.0,900,754,59
8_SM_002329,F,1586,56.7,328.9,890.0,800,930,1336.8,1283.9,744.9,435.1,60.9,1288.0,865,729,57
8_SM_002330,F,1490,61.9,349.2,982.0,891,950,1278.3,1218.2,683.1,400.8,64.9,1210.0,802,680,62
8_SM_002331,F,1576,63.2,345.3,967.0,846,974,1346.9,1287.3,717.9,425.8,62.1,1276.0,854,707,60
8_SM_002332,F,1557,43.2,354.5,832.0,645,827,1330.8,1269.4,726.5,416.5,50.46,1243.0,835,712,50
8_SM_002333,F,1614,58.5,379.9,897.0,730,969,1381.3,1301.2,707.0,422.5,59.2,1302.0,842,704,56
8_SM_002334,F,1559,68.7,371.0,992.0,897,1000,1321.1,1272.9,687.6,407.9,65.3,1243.0,817,688,62
8_SM_002335,F,1495,57.0,338.3,965.0,883,902,1263.0,1220.8,668.2,404.2,59.0,1195.0,758,663,55
8_SM_002336,F,1518,73.2,344.5,1050.0,1022,1050,1294.7,1229.0,673.8,408.7,59.8,1229.0,789,667,60
8_SM_002337,F,1559,56.2,329.3,873.0,786,928,1333.4,1273.1,733.5,420.4,68.3,1262.0,852,716,65
8_SM_002338,F,1520,53.5,343.6,925.0,854,893,1285.9,1228.7,683.7,410.4,59.3,1206.0,808,676,56
8_SM_002339,F,1626,62.0,372.2,954.0,850,933,1384.9,1316.3,743.9,433.9,67.5,1328.0,867,735,62
8_SM_002340,F,1584,55.8,338.9,849.0,769,934,1347.1,1291.4,717.6,419.1,63.5,1278.0,851,708,61
8_SM_002341,F,1504,57.5,348.1,963.0,915,943,1257.9,1191.3,630.9,403.9,61.0,1183.0,784,626,61
8_SM_002342,F,1600,48.7,351.2,822.0,703,896,1358.0,1306.9,749.0,429.7,65.0,1307.0,861,737,62
8_SM_002343,F,1625,62.4,360.5,984.0,879,937,1391.6,1319.1,754.1,448.7,68.0,1318.0,899,739,61
8_SM_002344,F,1519,51.5,359.8,866.0,794,882,1290.1,1237.2,718.0,425.9,59.0,1233.0,838,708,55
8_SM_002345,F,1582,50.2,340.3,848.0,699,893,1347.2,1277.1,710.5,409.7,60.5,1274.0,837,707,60
8_SM_002346,F,1573,64.3,362.0,990.0,880,951,1350.1,1279.0,713.7,422.3,60.6,1276.0,853,702,60
8_SM_002347,F,1608,57.1,330.6,856.0,727,922,1380.0,1306.0,720.1,407.3,55.7,1298.0,858,717,55
8_SM_002348,F,1521,46.5,339.0,791.0,664,873,1277.7,1234.9,675.6,391.2,56.1,1214.0,784,661,52
8_SM_002349,F,1591,45.7,358.9,787.0,642,874,1360.3,1285.8,708.7,415.0,57.9,1293.0,832,702,57
8_SM_002350,F,1538,56.8,357.3,928.0,873,913,1310.0,1233.6,692.1,404.5,64.1,1231.0,807,678,60
8_SM_002351,F,1603,60.3,363.2,937.0,823,940,1388.5,1310.9,758.3,424.5,63.6,1304.0,867,749,54
8_SM_002352,F,1532,52.4,317.5,914.0,844,924,1294.9,1241.1,683.8,433.6,60.7,1230.0,833,670,60
8_SM_002353,F,1505,50.5,330.4,826.0,749,926,1282.4,1219.5,706.7,404.5,61.1,1224.0,833,706,55
8_SM_002354,F,1500,51.4,328.3,886.0,783,901,1273.8,1210.3,671.1,379.2,61.3,1218.0,790,665,56
8_SM_002355,F,1541,54.4,351.9,857.0,737,948,1302.0,1235.4,664.7,401.8,60.4,1232.0,801,670,56
8_SM_002356,F,1657,63.0,389.7,908.0,787,1000,1420.2,1346.7,757.7,430.7,64.8,1339.0,887,752,60
8_SM_002357,F,1623,79.2,401.3,1052.0,993,1037,1395.4,1320.5,738.8,446.3,68.7,1315.0,882,738,65
8_SM_002358,F,1517,62.0,336.3,1047.0,970,915,1272.4,1224.0,646.7,395.0,59.2,1215.0,811,648,59
8_SM_002359,F,1520,48.9,351.7,871.0,762,863,1281.6,1219.1,681.3,403.8,53.4,1202.0,819,670,55
8_SM_002360,F,1571,52.8,337.5,855.0,765,918,1338.8,1281.6,730.2,423.9,67.9,1259.0,850,713,62
8_SM_002361,F,1593,54.6,352.9,890.0,810,892,1356.2,1297.4,752.1,451.0,69.0,1279.0,865,740,65
8_SM_002362,F,1586,65.4,371.1,990.0,862,970,1355.5,1284.5,734.9,440.7,66.61,1293.0,878,735,63
8_SM_002363,F,1550,50.7,320.3,840.0,723,918,1322.9,1261.7,685.7,419.7,63.9,1266.0,808,675,60
8_SM_002364,F,1605,67.7,361.2,953.0,889,1013,1366.9,1304.4,737.6,439.2,72.6,1308.0,873,732,70
8_SM_002365,F,1600,49.9,377.7,783.0,682,918,1360.7,1303.7,709.3,410.4,51.18,1296.0,839,708,50
8_SM_002366,F,1502,51.1,357.5,878.0,734,884,1255.4,1196.1,638.9,395.5,55.5,1199.0,769,632,51
8_SM_002367,F,1517,47.0,325.0,808.0,674,868,1288.4,1214.0,677.6,391.2,67.7,1215.0,794,664,62
8_SM_002368,F,1463,58.1,348.7,987.0,867,893,1238.1,1182.5,636.3,392.4,59.3,1185.0,743,631,57
8_SM_002369,F,1484,48.3,338.2,838.0,700,890,1253.4,1198.4,667.0,397.8,57.0,1205.0,780,658,51
8_SM_002370,F,1440,43.4,335.2,843.0,752,844,1217.0,1156.8,668.5,398.9,62.9,1155.0,791,658,60
8_SM_002371,F,1575,53.6,345.3,884.0,752,894,1342.7,1264.7,717.1,413.4,65.0,1261.0,846,710,61
8_SM_002372,F,1571,58.3,344.3,910.0,817,939,1327.8,1278.5,675.4,398.4,57.7,1262.0,819,668,60
8_SM_002373,F,1597,51.7,354.6,860.0,735,898,1373.5,1295.4,728.8,432.0,64.6,1300.0,854,718,64
8_SM_002374,F,1611,58.7,343.5,928.0,788,885,1379.7,1311.2,729.2,443.5,60.6,1319.0,874,720,60
8_SM_002375,F,1745,58.4,380.2,820.0,706,940,1518.0,1425.0,812.5,471.5,61.2,1417.0,943,810,60
8_SM_002376,F,1595,44.1,361.3,777.0,657,855,1342.7,1283.8,733.6,429.1,57.6,1261.0,856,724,60
8_SM_002377,F,1646,63.7,349.0,863.0,800,1010,1417.9,1329.3,729.9,438.6,59.9,1323.0,854,728,60
8_SM_002378,F,1598,59.7,363.3,920.0,798,929,1366.9,1292.8,719.9,409.4,59.5,1295.0,848,713,60
8_SM_002379,F,1546,57.5,373.8,904.0,836,955,1316.6,1255.6,706.2,424.2,57.5,1246.0,830,697,57
8_SM_002380,F,1595,54.9,374.8,821.0,732,922,1361.3,1282.9,745.9,436.2,56.7,1288.0,864,734,60
8_SM_002381,F,1536,54.6,363.2,857.0,766,902,1304.7,1242.3,681.6,412.9,62.0,1236.0,797,673,61
8_SM_002382,F,1483,52.7,313.5,935.0,808,862,1271.9,1218.1,662.4,402.2,64.0,1225.0,785,658,62
8_SM_002383,F,1555,51.5,342.1,850.0,741,888,1330.0,1262.5,717.7,423.2,60.7,1264.0,841,706,63
8_SM_002384,F,1497,57.6,347.6,982.0,838,912,1269.0,1214.5,657.3,386.6,56.6,1221.0,772,655,57
8_SM_002385,F,1590,58.6,346.1,900.0,789,955,1351.5,1287.4,719.3,426.8,63.8,1298.0,850,709,60
8_SM_002386,F,1564,51.8,342.7,773.0,702,908,1335.0,1265.2,707.7,414.0,57.2,1266.0,833,693,55
8_SM_002387,F,1538,56.1,361.2,860.0,790,937,1314.6,1233.5,671.1,401.3,64.9,1234.0,803,667,62
8_SM_002388,F,1445,45.0,340.4,819.0,725,836,1229.9,1179.3,645.6,394.3,61.0,1162.0,765,643,60
8_SM_002389,F,1560,65.5,348.7,994.0,918,957,1337.4,1275.5,683.5,407.1,55.4,1265.0,816,679,60
8_SM_002390,F,1557,70.6,365.9,1045.0,890,1027,1318.2,1265.5,695.6,421.7,60.1,1253.0,803,692,61
8_SM_002391,F,1473,55.3,334.9,962.0,859,898,1230.7,1194.2,649.6,383.1,56.8,1185.0,773,654,55
8_SM_002392,F,1503,54.0,336.5,915.0,862,909,1268.8,1197.4,688.4,402.8,61.0,1201.0,798,678,65
8_SM_002393,F,1560,53.8,358.1,880.0,764,922,1319.6,1273.7,726.2,435.8,63.9,1262.0,852,712,65
8_SM_002394,F,1697,60.2,369.5,858.0,780,950,1449.0,1371.4,796.1,457.3,61.6,1372.0,910,785,70
8_SM_002395,F,1647,52.7,355.9,830.0,726,892,1411.4,1327.2,744.2,433.1,62.4,1323.0,859,736,65
8_SM_002396,F,1561,55.3,350.8,923.0,805,912,1345.8,1272.4,745.7,436.8,63.28,1270.0,875,734,62
8_SM_002397,F,1630,56.5,355.0,823.0,755,950,1391.2,1314.4,752.1,436.8,66.0,1298.0,877,744,65
8_SM_002398,F,1480,56.0,356.5,892.0,786,951,1256.5,1197.0,658.4,395.9,61.9,1188.0,779,652,60
8_SM_002399,F,1556,64.7,370.9,975.0,898,976,1323.6,1272.9,711.4,412.2,66.2,1260.0,862,714,62
8_SM_002400,F,1631,55.2,368.3,859.0,757,914,1389.9,1322.1,760.7,440.3,63.5,1308.0,889,744,62
8_SM_002401,F,1576,58.2,344.6,924.0,846,926,1344.7,1291.0,746.6,429.1,65.8,1288.0,867,727,65
8_SM_002402,F,1520,57.2,348.9,982.0,868,916,1292.0,1231.7,679.6,397.4,55.7,1239.0,807,675,60
8_SM_002403,F,1565,58.9,348.1,964.0,885,907,1333.6,1259.2,708.4,411.2,60.0,1263.0,850,705,61
8_SM_002404,F,1501,48.4,339.8,789.0,684,918,1266.9,1204.8,669.3,378.7,59.6,1201.0,786,655,57
8_SM_002405,F,1570,56.6,350.8,870.0,788,960,1347.6,1276.3,720.7,403.5,56.3,1270.0,852,715,58
8_SM_002406,F,1662,66.6,358.2,936.0,782,994,1422.8,1369.6,765.0,436.2,62.5,1354.0,905,756,61
8_SM_002407,F,1551,67.5,360.2,1028.0,975,986,1316.8,1265.8,685.8,415.0,54.5,1253.0,816,680,55
8_SM_002408,F,1656,53.5,358.3,832.0,713,943,1429.9,1350.6,760.9,454.3,63.3,1354.0,896,753,65
8_SM_002409,F,1655,54.7,346.4,810.0,695,932,1398.6,1329.1,733.3,427.1,60.2,1337.0,854,725,60
8_SM_002410,F,1550,58.4,358.0,940.0,826,965,1331.3,1256.6,694.2,417.5,60.8,1264.0,825,691,60
8_SM_002411,F,1522,57.8,350.6,930.0,858,927,1297.6,1224.0,669.0,405.9,64.0,1220.0,771,655,61
8_SM_002412,F,1602,58.8,358.4,922.0,844,924,1349.3,1289.9,716.4,421.1,60.7,1276.0,862,714,60
8_SM_002413,F,1671,61.2,358.6,844.0,741,957,1426.8,1356.1,771.4,471.5,61.5,1335.0,898,765,61
8_SM_002414,F,1575,48.0,330.8,817.0,723,876,1330.3,1271.9,735.8,408.8,57.2,1284.0,832,722,55
8_SM_002415,F,1565,60.8,331.4,882.0,839,976,1336.3,1276.4,664.9,377.1,65.6,1280.0,793,654,65
8_SM_002416,F,1621,67.0,373.1,992.0,883,921,1372.9,1325.2,752.5,440.9,58.2,1309.0,863,736,55
8_SM_002417,F,1560,49.5,364.5,794.0,709,902,1331.1,1267.3,708.3,432.8,59.7,1260.0,847,699,62
8_SM_002418,F,1520,57.8,350.5,891.0,783,953,1287.6,1230.4,668.8,388.7,53.7,1219.0,796,667,52
8_SM_002419,F,1612,49.9,341.5,877.0,718,882,1376.2,1314.6,744.7,450.0,59.4,1299.0,885,747,57
8_SM_002420,F,1575,49.9,331.6,864.0,762,877,1345.8,1280.8,701.2,409.8,60.2,1276.0,828,692,61
8_SM_002421,F,1533,54.3,344.5,830.0,774,968,1298.9,1239.1,675.2,390.1,55.9,1228.0,809,672,60
8_SM_002422,F,1627,61.7,361.7,945.0,849,922,1381.5,1316.0,719.8,428.8,56.5,1329.0,879,725,56
8_SM_002423,F,1600,58.9,352.7,937.0,791,938,1363.3,1285.2,741.1,441.7,68.4,1298.0,877,738,71
8_SM_002424,F,1534,50.9,339.1,839.0,777,868,1303.6,1248.6,693.6,396.0,73.1,1243.0,810,680,71
8_SM_002425,F,1600,49.3,368.1,815.0,694,866,1364.4,1291.0,719.6,415.0,61.7,1268.0,844,711,62
8_SM_002426,F,1613,52.9,364.7,786.0,720,944,1375.6,1306.8,767.8,437.0,65.6,1289.0,884,757,69
8_SM_002427,F,1526,59.7,343.1,911.0,883,968,1291.0,1230.7,680.6,408.6,57.1,1223.0,811,674,55
8_SM_002428,F,1580,55.3,370.8,909.0,773,941,1337.5,1275.4,714.2,417.1,63.0,1256.0,844,708,60
8_SM_002429,F,1515,52.5,348.6,934.0,808,887,1291.9,1227.2,688.7,407.5,60.2,1194.0,835,681,60
8_SM_002430,F,1552,51.3,344.7,885.0,765,899,1314.9,1251.6,703.9,428.8,52.8,1240.0,834,691,54
8_SM_002431,F,1640,56.6,376.0,901.0,789,943,1400.3,1327.2,754.1,442.4,68.0,1350.0,883,749,68
8_SM_002432,F,1703,65.3,371.3,963.0,822,981,1477.0,1394.2,809.2,483.3,72.0,1376.0,940,813,70
8_SM_002433,F,1544,50.8,345.4,896.0,777,863,1316.5,1259.3,739.3,438.8,70.7,1255.0,863,725,67
8_SM_002434,F,1570,52.2,373.7,849.0,753,901,1327.8,1260.1,715.1,409.7,58.5,1260.0,835,703,59
8_SM_002435,F,1462,63.2,348.4,995.0,963,987,1234.2,1194.3,645.5,376.4,53.1,1166.0,778,647,55
8_SM_002436,F,1625,69.1,360.0,963.0,872,973,1376.2,1334.7,745.7,444.9,64.3,1327.0,870,746,62
8_SM_002437,F,1618,53.0,358.7,800.0,731,923,1391.3,1312.1,739.2,435.8,67.9,1314.0,875,735,70
8_SM_002438,F,1595,55.3,350.5,872.0,789,913,1364.9,1293.8,721.1,421.3,59.2,1279.0,852,712,61
8_SM_002439,F,1564,55.4,335.6,880.0,800,919,1344.5,1266.4,708.5,420.4,62.3,1260.0,838,700,61
8_SM_002440,F,1566,70.3,366.6,1008.0,912,988,1334.6,1270.5,682.8,424.8,62.4,1264.0,824,677,60
8_SM_002441,F,1517,56.9,366.2,925.0,829,897,1289.7,1241.1,666.8,409.1,64.5,1216.0,818,674,65
8_SM_002442,F,1662,60.9,397.4,837.0,771,1006,1421.2,1343.6,751.4,444.5,63.3,1360.0,882,744,65
8_SM_002443,F,1534,58.7,358.4,949.0,860,889,1304.0,1250.2,686.3,416.5,60.8,1240.0,819,690,62
8_SM_002444,F,1551,54.5,341.4,890.0,842,895,1313.9,1253.9,715.9,425.4,67.4,1238.0,856,707,62
8_SM_002445,F,1592,59.4,344.0,897.0,761,961,1361.1,1296.4,724.9,430.9,67.1,1291.0,859,722,65
8_SM_002446,F,1645,59.3,356.1,832.0,727,1038,1396.3,1332.8,767.2,450.2,60.6,1336.0,905,762,60
8_SM_002447,F,1536,53.2,366.7,888.0,757,930,1319.2,1245.4,668.8,393.5,67.8,1216.0,779,658,65
8_SM_002448,F,1536,41.4,329.9,758.0,572,839,1308.7,1259.2,700.0,416.1,63.3,1248.0,818,695,62
8_SM_002449,F,1564,50.7,345.9,827.0,772,893,1330.0,1257.3,712.2,418.9,56.8,1246.0,828,693,56
8_SM_002450,F,1558,62.9,351.3,978.0,869,999,1323.3,1266.7,717.0,433.6,62.0,1254.0,830,700,60
