source_row_id,subject_id,gender,height,weight,shoulder,chest,waist,hip,thigh_length,calf_length,torso_length,leg_length,neck_length,thigh_calf_ratio,torso_leg_ratio
1632,8_SM_001633,F,160.6,59.6,36.989999999999995,91.5,78.5,96.7,30.689999999999998,38.17,44.6,68.1,4.480000000000018,0.8040345821325647,0.6549192364170339
392,8_SM_000393,F,165.0,65.2,31.72,90.9,89.5,101.5,29.98,36.510000000000005,45.2,66.5,6.079999999999996,0.8211448918104628,0.6796992481203008
4047,8_SM_004048,M,176.9,65.2,37.19,89.7,82.7,92.7,32.55,40.86,49.2,72.8,9.030000000000019,0.7966226138032305,0.6758241758241759
3675,8_SM_003676,M,175.0,76.6,41.230000000000004,93.9,88.0,97.6,31.370000000000005,39.17,49.5,70.0,7.279999999999996,0.8008680112330866,0.7071428571428572
1596,8_SM_001597,F,162.9,56.6,36.36,82.7,74.8,91.9,31.370000000000005,36.35,44.5,66.3,6.290000000000009,0.8629986244841816,0.6711915535444948
2979,8_SM_002980,M,168.6,68.5,40.019999999999996,92.2,76.2,94.7,31.809999999999995,37.56,44.3,69.6,7.170000000000004,0.8469116080937166,0.6364942528735632
934,8_SM_000935,F,165.6,63.2,36.4,90.5,77.3,98.2,29.380000000000006,38.1,46.7,66.7,6.210000000000013,0.7711286089238847,0.7001499250374813
2821,8_SM_002822,M,170.1,81.0,40.17,101.5,92.7,102.9,30.919999999999995,38.4,44.4,69.9,6.180000000000018,0.8052083333333332,0.6351931330472103
3921,8_SM_003922,M,175.2,60.6,34.3,89.7,68.5,88.4,31.750000000000007,41.839999999999996,46.7,70.0,8.7,0.758843212237094,0.6671428571428571
2523,8_SM_002524,F,157.2,50.9,35.019999999999996,86.2,75.0,89.8,29.690000000000005,35.65,42.5,63.6,6.290000000000009,0.832819074333801,0.6682389937106918
3852,8_SM_003853,M,181.0,97.9,41.6,108.8,99.7,109.4,29.669999999999998,41.73,48.7,72.0,9.120000000000005,0.710999281092739,0.6763888888888889
2051,8_SM_002052,F,164.0,67.0,38.1,95.4,86.3,98.1,29.269999999999992,36.152,46.1,65.6,7.25,0.8096370878512943,0.7027439024390245
3978,8_SM_003979,M,169.6,56.1,38.339999999999996,81.5,71.1,89.5,32.010000000000005,39.870000000000005,41.1,71.6,8.05,0.8028592927012792,0.5740223463687152
1239,8_SM_001240,F,163.5,52.4,34.88,83.4,70.3,91.5,32.96999999999999,38.4,41.0,69.6,7.220000000000004,0.8585937499999998,0.589080459770115
3253,8_SM_003254,M,164.0,66.2,38.28,95.0,85.2,96.0,29.560000000000002,36.75,44.0,67.4,8.570000000000004,0.8043537414965987,0.6528189910979227
3029,8_SM_003030,M,177.3,76.0,39.81,96.7,81.6,97.3,33.89,42.12,43.4,75.4,6.0,0.8046058879392214,0.5755968169761273
2569,8_SM_002570,M,176.4,57.4,38.839999999999996,81.8,72.8,90.8,35.559999999999995,39.86,45.1,73.6,8.009999999999991,0.892122428499749,0.6127717391304348
1961,8_SM_001962,F,152.8,52.0,34.6,81.9,73.0,92.0,29.52,33.910000000000004,41.8,64.1,6.929999999999995,0.8705396638159834,0.6521060842433698
3832,8_SM_003833,M,170.8,67.7,38.769999999999996,93.5,79.5,94.4,30.45,41.519999999999996,45.0,71.7,6.659999999999991,0.7333815028901735,0.6276150627615062
749,8_SM_000750,F,164.5,61.5,36.72,92.5,84.7,96.2,32.32,37.72,42.5,69.4,7.479999999999995,0.8568398727465536,0.6123919308357348
40,8_SM_000041,F,166.4,61.3,37.6,93.5,79.0,95.0,35.010000000000005,38.21,42.9,72.1,5.270000000000005,0.916252289976446,0.5950069348127601
878,8_SM_000879,F,164.1,57.0,33.589999999999996,88.0,74.8,94.0,34.739999999999995,37.52,44.2,69.7,6.310000000000014,0.9259061833688698,0.6341463414634146
2801,8_SM_002802,M,175.5,67.9,38.510000000000005,95.6,83.0,94.2,32.800000000000004,38.82,45.8,70.3,8.25,0.8449252962390521,0.6514935988620199
544,8_SM_000545,F,161.4,52.4,33.019999999999996,78.3,68.2,90.6,33.68000000000001,34.879999999999995,43.8,67.3,6.070000000000005,0.9655963302752297,0.6508172362555721
3286,8_SM_003287,M,180.4,68.6,40.2,92.4,78.5,94.0,36.69,42.45,46.5,76.8,8.119999999999981,0.8643109540636041,0.60546875
3425,8_SM_003426,M,176.5,92.5,39.019999999999996,107.7,99.4,100.9,29.879999999999995,43.45,47.2,73.4,6.729999999999995,0.6876869965477559,0.6430517711171662
2767,8_SM_002768,M,175.5,72.9,40.769999999999996,96.0,78.3,95.6,31.179999999999996,42.92,46.3,74.8,9.969999999999981,0.7264678471575022,0.6189839572192514
4030,8_SM_004031,M,177.0,69.0,40.160000000000004,96.6,84.8,96.3,32.839999999999996,41.9,49.6,73.5,9.929999999999996,0.7837708830548925,0.6748299319727892
89,8_SM_000090,F,162.8,49.4,34.0,82.9,66.0,87.7,32.540000000000006,38.22,43.1,67.2,5.55,0.8513867085295659,0.6413690476190476
2745,8_SM_002746,M,165.9,53.9,36.55,83.0,70.5,89.2,26.359999999999996,37.730000000000004,45.6,63.8,6.559999999999991,0.698648290485025,0.7147335423197493
1386,8_SM_001387,F,162.1,53.9,35.12,88.5,75.1,89.6,32.17,37.259,45.4,67.6,8.470000000000004,0.8634155506052229,0.6715976331360947
1159,8_SM_001160,F,157.2,50.7,35.4,81.2,70.4,91.6,31.649999999999995,35.160000000000004,43.8,63.6,7.979999999999995,0.9001706484641636,0.6886792452830188
1045,8_SM_001046,F,167.9,73.3,37.269999999999996,97.3,82.3,102.5,33.63000000000001,38.17,47.2,69.9,5.559999999999991,0.8810584228451666,0.6752503576537912
375,8_SM_000376,F,160.0,45.2,32.42,73.2,67.2,85.6,31.919999999999995,36.61,40.9,66.8,5.570000000000005,0.8718929254302102,0.6122754491017964
675,8_SM_000676,F,156.6,54.9,31.26,88.6,78.9,92.9,30.959999999999997,34.98,41.1,65.6,6.6400000000000095,0.8850771869639794,0.6265243902439025
3536,8_SM_003537,M,167.0,75.1,40.94,97.4,89.3,97.9,27.980000000000008,37.809999999999995,47.0,64.6,5.770000000000005,0.7400158688177734,0.7275541795665635
3042,8_SM_003043,M,182.1,79.4,42.39,99.8,77.2,95.2,34.39,40.58,46.2,75.3,7.3799999999999955,0.8474618038442583,0.6135458167330677
360,8_SM_000361,F,163.1,57.8,34.5,89.3,73.4,90.3,32.0,35.019999999999996,44.9,66.1,6.75,0.9137635636778985,0.6792738275340394
977,8_SM_000978,F,159.6,57.5,35.93,87.2,74.9,96.8,30.509999999999998,37.4,43.6,67.2,5.4,0.8157754010695187,0.6488095238095238
2853,8_SM_002854,M,177.0,66.4,41.29,89.0,75.2,93.4,33.419999999999995,38.36,46.8,72.3,8.9,0.8712200208550572,0.6473029045643154
2805,8_SM_002806,M,172.4,66.2,36.58,93.8,77.4,92.0,33.22,38.95,43.1,71.9,7.790000000000009,0.8528883183568677,0.5994436717663422
1368,8_SM_001369,F,164.4,52.2,32.839999999999996,83.1,67.9,92.3,33.94,37.11,45.1,69.8,7.220000000000004,0.9145782807868499,0.6461318051575932
1049,8_SM_001050,F,167.2,51.5,36.980000000000004,75.0,67.5,95.3,34.05,36.08,45.9,68.6,6.75,0.9437361419068736,0.6690962099125365
3041,8_SM_003042,M,182.3,81.2,39.61,97.0,82.5,101.4,36.12,42.58,45.8,76.4,6.3700000000000045,0.8482855800845467,0.5994764397905759
475,8_SM_000476,F,158.1,58.7,31.610000000000003,90.4,78.2,96.5,29.059999999999995,34.64,45.2,63.9,5.690000000000009,0.8389145496535795,0.7073552425665103
2725,8_SM_002726,M,179.5,68.3,37.05,90.6,79.9,95.8,33.080000000000005,39.815999999999995,46.1,74.9,8.389999999999986,0.830821780188869,0.6154873164218958
3368,8_SM_003369,M,172.8,72.7,39.69,94.9,82.2,97.0,28.159999999999997,41.029999999999994,44.1,71.1,7.319999999999982,0.6863270777479893,0.6202531645569621
3694,8_SM_003695,M,184.0,80.7,41.64,95.4,84.7,98.9,31.079999999999995,43.96,47.8,76.8,6.940000000000009,0.7070063694267514,0.6223958333333334
1411,8_SM_001412,F,158.3,43.9,33.339999999999996,79.9,65.3,87.8,32.43,36.05,41.1,66.8,6.779999999999996,0.8995839112343967,0.6152694610778443
3641,8_SM_003642,M,183.0,71.4,40.11,88.3,84.6,95.7,33.62,43.2,47.0,75.4,10.840000000000009,0.7782407407407407,0.623342175066313
4015,8_SM_004016,M,170.0,65.6,38.75,92.8,82.9,90.2,32.75000000000001,39.029999999999994,43.8,70.8,6.180000000000018,0.839098129643864,0.6186440677966102
4252,8_SM_004253,M,179.8,83.8,40.43,102.0,93.8,97.6,33.25,41.42,48.2,75.5,8.310000000000013,0.8027522935779816,0.6384105960264901
1564,8_SM_001565,F,160.0,80.4,36.589999999999996,103.7,94.2,109.7,29.21999999999999,36.02,42.4,66.3,5.639999999999986,0.8112159911160464,0.6395173453996984
3414,8_SM_003415,M,184.1,75.4,41.65,93.4,82.4,97.4,35.19,42.64,48.5,76.9,11.059999999999992,0.8252814258911819,0.6306892067620286
1271,8_SM_001272,F,154.5,46.2,35.089999999999996,78.4,70.6,89.2,29.560000000000002,34.04,40.8,61.9,6.6299999999999955,0.8683901292596946,0.6591276252019386
2109,8_SM_002110,F,156.0,68.5,36.3,97.4,88.6,100.2,27.840000000000003,34.370000000000005,44.1,62.5,7.209999999999991,0.8100087285423334,0.7056
3530,8_SM_003531,M,174.6,78.1,38.0,97.7,82.4,98.5,31.189999999999998,41.0,46.5,72.4,6.95,0.7607317073170731,0.6422651933701657
3569,8_SM_003570,M,172.0,51.3,37.03,79.0,66.6,81.6,30.720000000000006,41.51,47.4,70.7,6.85,0.740062635509516,0.6704384724186704
1570,8_SM_001571,F,159.0,54.8,35.38,83.8,75.0,89.9,30.330000000000005,35.98,41.7,66.2,6.279999999999996,0.8429683157309619,0.6299093655589124
4230,8_SM_004231,M,170.5,67.2,40.67,100.1,88.6,91.0,30.259999999999998,39.83,43.1,69.5,6.6200000000000045,0.7597288476023099,0.6201438848920864
1265,8_SM_001266,F,161.5,58.2,34.53,88.8,81.1,96.5,30.580000000000002,38.61,44.6,67.5,6.929999999999995,0.7920227920227921,0.6607407407407407
1714,8_SM_001715,F,161.1,50.0,34.92,74.5,64.9,94.0,30.110000000000003,38.52,40.9,67.3,7.8800000000000185,0.7816718587746625,0.6077265973254086
1267,8_SM_001268,F,158.5,46.9,35.61,79.7,67.1,89.5,30.96999999999999,33.52,45.3,64.3,7.8,0.9239260143198087,0.7045101088646967
4371,8_SM_004372,M,180.7,87.8,43.03,101.5,96.8,104.2,31.160000000000004,40.87,47.7,72.4,9.479999999999995,0.7624174210912651,0.6588397790055248
4388,8_SM_004389,M,173.9,85.1,37.64,103.5,100.3,105.2,33.02,42.26,45.9,74.7,8.54000000000001,0.7813535257927119,0.6144578313253012
3322,8_SM_003323,M,160.1,68.2,38.9,96.5,82.8,96.5,29.309999999999995,35.57000000000001,44.0,63.5,1.7800000000000182,0.8240089963452344,0.6929133858267716
2955,8_SM_002956,M,170.7,65.8,39.44,88.0,72.8,95.0,31.689999999999998,39.78,43.9,71.0,7.610000000000014,0.7966314731020613,0.6183098591549295
79,8_SM_000080,F,160.8,55.0,34.410000000000004,83.4,69.2,96.0,31.76,35.019999999999996,44.4,64.2,5.189999999999986,0.9069103369503142,0.6915887850467289
1187,8_SM_001188,F,156.0,64.0,37.96,89.8,83.8,99.6,28.559999999999995,37.42,39.8,65.4,7.680000000000018,0.7632282202030998,0.6085626911314984
824,8_SM_000825,F,159.0,58.6,35.1,85.6,73.3,101.0,31.2,34.989999999999995,42.3,64.8,7.190000000000009,0.8916833380965992,0.6527777777777778
1867,8_SM_001868,F,153.3,61.1,35.33,99.7,87.2,96.0,27.25,33.3,44.7,60.0,9.070000000000004,0.8183183183183184,0.745
2235,8_SM_002236,F,154.5,47.9,35.69,74.6,67.5,92.6,27.410000000000004,34.9,41.1,61.3,8.389999999999986,0.7853868194842408,0.67047308319739
2741,8_SM_002742,M,174.6,69.0,36.44,88.1,86.9,95.1,30.6,39.21,47.0,69.7,7.690000000000009,0.7804131599081867,0.6743185078909613
693,8_SM_000694,F,152.9,66.9,32.81,97.6,89.9,98.6,31.02,34.44,43.6,63.2,5.529999999999996,0.9006968641114983,0.689873417721519
4426,8_SM_004427,M,170.6,73.7,39.760000000000005,95.3,92.9,98.0,32.31,40.39,42.8,72.6,6.8,0.7999504827927705,0.5895316804407713
2120,8_SM_002121,F,161.0,50.3,35.980000000000004,82.8,77.8,86.2,31.240000000000002,36.58,41.2,65.8,6.460000000000013,0.854018589393111,0.6261398176291794
133,8_SM_000134,F,159.2,51.3,34.38,86.0,74.5,91.4,32.39,35.7,41.4,65.7,4.939999999999986,0.9072829131652661,0.6301369863013698
1154,8_SM_001155,F,153.8,44.6,33.260000000000005,76.3,68.1,85.3,30.459999999999997,35.08,41.9,63.8,6.159999999999991,0.8683010262257697,0.6567398119122257
943,8_SM_000944,F,167.4,75.3,39.64,99.7,87.4,106.1,29.890000000000004,37.14,45.9,66.6,6.429999999999995,0.8047926763597201,0.6891891891891893
938,8_SM_000939,F,168.8,61.4,35.36,89.7,75.4,94.8,33.7,39.739999999999995,46.2,72.5,4.7,0.8480120785103172,0.6372413793103449
833,8_SM_000834,F,159.8,53.5,33.660000000000004,85.4,73.7,88.8,35.73,36.040000000000006,44.5,68.8,5.320000000000005,0.991398446170921,0.6468023255813954
3537,8_SM_003538,M,167.2,65.8,38.489999999999995,89.2,80.1,92.5,29.090000000000003,38.06,45.1,67.3,7.179999999999995,0.7643194955333684,0.6701337295690937
4119,8_SM_004120,M,179.4,75.4,41.64,99.1,88.3,99.3,35.15,42.85,45.1,76.8,9.170000000000005,0.8203033838973162,0.5872395833333334
1546,8_SM_001547,F,165.1,63.2,35.3,87.0,77.5,99.1,31.959999999999997,37.839999999999996,43.5,69.8,6.479999999999995,0.8446088794926004,0.6232091690544412
1229,8_SM_001230,F,152.9,57.6,34.06,91.5,77.8,94.4,30.629999999999995,35.12,40.4,64.2,5.579999999999996,0.8721526195899771,0.6292834890965732
509,8_SM_000510,F,164.0,52.8,34.11,85.5,68.8,93.8,33.19,36.66,44.7,68.4,7.529999999999996,0.9053464266230223,0.6535087719298246
4520,8_SM_004521,M,176.0,69.1,40.29,90.3,84.2,93.1,30.740000000000002,37.54,50.6,68.6,9.2,0.818859882791689,0.7376093294460643
2410,8_SM_002411,F,152.2,57.8,35.06,93.0,85.8,92.7,26.310000000000002,34.19,44.9,59.4,7.3599999999999905,0.7695232524129864,0.7558922558922558
2011,8_SM_002012,F,165.7,50.2,36.38,86.1,68.2,87.2,32.67,37.68,43.8,68.6,6.8900000000000095,0.8670382165605096,0.6384839650145773
2449,8_SM_002450,F,155.8,62.9,35.13,97.8,86.9,99.9,28.339999999999996,37.160000000000004,42.4,64.0,5.659999999999991,0.7626480086114099,0.6625
3095,8_SM_003096,M,175.4,70.9,35.64,96.0,83.0,99.0,32.440000000000005,39.95,49.5,71.8,8.270000000000005,0.8120150187734669,0.6894150417827298
1973,8_SM_001974,F,163.6,57.1,34.67,80.5,69.5,94.8,31.380000000000006,37.58,45.7,67.4,6.3799999999999955,0.8350186269292179,0.6780415430267062
1399,8_SM_001400,F,158.6,73.1,35.31,96.0,82.7,109.8,29.1,35.63,45.0,65.2,4.8800000000000185,0.8167274768453551,0.6901840490797546
904,8_SM_000905,F,161.8,44.9,34.019999999999996,74.2,69.0,86.8,33.720000000000006,35.11,42.4,67.4,7.960000000000013,0.9604101395613787,0.629080118694362
838,8_SM_000839,F,162.5,55.8,34.5,89.4,79.0,89.8,32.07,36.58,45.1,67.3,5.95,0.8767085839256424,0.6701337295690937
460,8_SM_000461,F,161.0,54.5,35.43,83.4,73.4,95.3,32.39,36.959999999999994,45.1,68.2,6.479999999999995,0.876352813852814,0.6612903225806451
2538,8_SM_002539,M,177.7,71.2,37.25,92.7,74.6,94.6,38.989999999999995,41.5,45.6,78.7,7.309999999999991,0.9395180722891565,0.579415501905972
1698,8_SM_001699,F,161.8,63.2,34.7,90.3,79.3,102.1,29.48,37.31,44.6,67.9,6.789999999999987,0.790136692575717,0.6568483063328424
4218,8_SM_004219,M,174.0,68.0,39.36,91.8,87.8,93.3,32.52,41.72,45.8,72.2,8.389999999999986,0.7794822627037393,0.6343490304709141
3766,8_SM_003767,M,173.8,85.5,42.089999999999996,102.2,87.8,104.5,29.379999999999995,37.089999999999996,48.2,67.6,8.020000000000005,0.7921272580210299,0.71301775147929
4202,8_SM_004203,M,164.1,69.1,39.15,99.6,88.4,91.2,29.02,36.7,43.5,63.5,8.789999999999987,0.7907356948228882,0.6850393700787402
4163,8_SM_004164,M,161.5,58.5,38.1,85.1,81.0,91.7,32.16,35.019999999999996,43.5,64.6,7.8800000000000185,0.9183323814962878,0.6733746130030961
659,8_SM_000660,F,156.3,47.8,31.939999999999998,79.3,76.0,89.0,33.81,36.739999999999995,39.7,68.5,6.460000000000013,0.9202504082743606,0.5795620437956205
174,8_SM_000175,F,154.4,41.6,34.980000000000004,77.2,65.9,84.0,32.8,33.86,42.1,65.1,5.059999999999991,0.9686946249261665,0.6466973886328726
3579,8_SM_003580,M,180.6,98.3,42.83,107.5,99.2,109.0,30.669999999999998,41.4,48.3,73.8,6.65,0.7408212560386473,0.6544715447154471
3234,8_SM_003235,M,159.0,62.9,38.39,94.6,84.5,95.3,28.49,36.11,41.8,64.4,7.190000000000009,0.7889781224037662,0.6490683229813664
38,8_SM_000039,F,161.1,53.6,35.64,83.7,73.2,90.0,30.71,34.400999999999996,45.7,63.7,8.2,0.8927066073660651,0.717425431711146
3659,8_SM_003660,M,175.6,76.4,39.739999999999995,99.4,91.6,101.9,31.779999999999994,42.87,47.4,74.5,7.15,0.7413109400513178,0.636241610738255
1896,8_SM_001897,F,158.5,52.0,38.25,79.8,67.9,93.7,32.65,33.5,43.9,64.8,7.310000000000014,0.9746268656716417,0.6774691358024691
723,8_SM_000724,F,165.9,56.8,33.58,81.1,73.6,94.2,32.5,39.059999999999995,44.5,68.4,5.45,0.8320532514080902,0.6505847953216374
90,8_SM_000091,F,165.9,62.9,36.54,94.5,78.6,101.5,32.81,36.0,46.6,68.0,5.070000000000005,0.9113888888888889,0.6852941176470588
2229,8_SM_002230,F,146.2,56.3,32.44,92.3,90.3,92.3,26.890000000000004,32.74,42.2,59.4,5.459999999999991,0.8213194868662188,0.7104377104377105
1220,8_SM_001221,F,159.9,50.7,33.54,82.8,68.8,88.4,30.839999999999996,36.92,44.4,66.5,7.6200000000000045,0.8353196099674971,0.6676691729323309
2945,8_SM_002946,M,163.2,71.3,38.760000000000005,92.7,89.2,98.7,28.610000000000003,39.25,40.7,69.5,7.540000000000009,0.7289171974522294,0.585611510791367
4098,8_SM_004099,M,161.4,53.2,38.71,90.3,82.2,84.7,28.560000000000002,35.17,40.5,63.0,6.7,0.8120557293147569,0.6428571428571429
1825,8_SM_001826,F,162.6,52.3,33.37,78.3,71.5,90.8,32.21,37.86,41.7,68.4,6.320000000000005,0.8507659799260433,0.6096491228070176
3543,8_SM_003544,M,177.3,71.4,38.43,95.8,86.3,93.0,28.720000000000006,41.55,48.5,71.3,7.810000000000014,0.6912154031287607,0.6802244039270687
3361,8_SM_003362,M,156.9,74.2,37.55,97.3,92.8,104.9,26.15,34.78,43.8,61.5,6.720000000000004,0.7518688901667624,0.7121951219512195
3175,8_SM_003176,M,174.6,77.6,41.339999999999996,97.6,84.8,100.5,33.38000000000001,39.209999999999994,48.4,70.8,6.240000000000009,0.8513134404488655,0.6836158192090396
1842,8_SM_001843,F,153.2,56.3,36.339999999999996,90.8,84.5,92.6,28.6,35.15,43.2,61.1,6.1199999999999815,0.8136557610241821,0.707037643207856
1169,8_SM_001170,F,158.0,81.9,37.68,102.0,92.4,115.2,28.540000000000003,37.6,41.0,64.6,5.690000000000009,0.7590425531914894,0.6346749226006192
1339,8_SM_001340,F,169.7,56.3,37.660000000000004,82.6,71.9,94.2,34.239999999999995,38.260000000000005,47.2,70.9,8.029999999999996,0.8949294302143228,0.6657263751763046
218,8_SM_000219,F,173.7,73.9,39.25,95.9,83.6,107.0,32.78000000000001,38.44,47.6,69.0,6.329999999999996,0.8527575442247661,0.6898550724637681
3455,8_SM_003456,M,179.5,118.8,42.11,118.6,117.1,116.7,32.260000000000005,40.34,51.789999999999985,72.1,7.159999999999991,0.7997025285076848,0.7183079056865463
515,8_SM_000516,F,148.0,61.5,29.339999999999996,98.6,88.3,96.4,30.380000000000003,31.3,44.9,59.3,5.310000000000014,0.9706070287539936,0.7571669477234402
1695,8_SM_001696,F,161.2,46.3,36.75,71.7,62.4,89.7,32.120000000000005,37.12,45.1,68.5,7.990000000000009,0.8653017241379313,0.6583941605839416
504,8_SM_000505,F,164.0,56.7,34.78,83.5,73.6,96.7,32.95,38.04,42.2,70.7,6.510000000000014,0.8661934805467929,0.596888260254597
4105,8_SM_004106,M,170.8,76.3,39.089999999999996,97.5,100.5,101.7,28.190000000000005,37.0,46.2,65.3,8.559999999999992,0.761891891891892,0.7075038284839205
1871,8_SM_001872,F,153.8,56.4,35.31,91.4,81.2,94.7,26.829999999999995,31.920000000000005,25.0,58.6,7.689999999999986,0.8405388471177941,0.4266211604095563
1403,8_SM_001404,F,162.9,58.5,35.730000000000004,91.4,80.5,91.1,31.9,38.68,41.8,69.5,7.8700000000000045,0.8247156153050672,0.6014388489208633
1534,8_SM_001535,F,160.2,54.1,36.12,82.9,74.6,94.5,32.419999999999995,36.440000000000005,41.7,68.3,7.459999999999991,0.8896816684961578,0.6105417276720352
3776,8_SM_003777,M,179.5,79.0,41.739999999999995,94.2,83.6,102.6,33.11,42.92,44.8,76.5,7.5,0.77143522833178,0.5856209150326797
2401,8_SM_002402,F,152.0,57.2,34.89,98.2,86.8,91.6,28.220000000000006,34.17,43.2,61.5,6.029999999999996,0.8258706467661693,0.702439024390244
4338,8_SM_004339,M,168.1,66.2,38.83,89.0,81.8,91.7,28.910000000000004,36.42,49.2,65.3,7.409999999999991,0.7937946183415706,0.7534456355283309
3273,8_SM_003274,M,173.4,78.0,38.9,99.6,88.7,100.5,29.170000000000005,41.25,50.2,69.3,6.9100000000000135,0.7071515151515153,0.7243867243867245
2091,8_SM_002092,F,164.7,70.9,37.67,98.3,86.9,99.5,30.85,38.519999999999996,46.1,68.6,4.0,0.800882658359294,0.6720116618075802
1555,8_SM_001556,F,152.1,47.3,33.93,81.8,69.8,87.1,27.8,33.55,41.6,61.8,7.020000000000005,0.8286140089418779,0.6731391585760519
1232,8_SM_001233,F,159.5,56.3,35.61,84.8,80.4,96.5,31.520000000000003,36.059999999999995,41.7,66.8,6.959999999999991,0.8740987243483086,0.6242514970059881
2703,8_SM_002704,M,180.3,64.1,40.980000000000004,92.9,76.9,91.6,36.95,43.33,46.6,78.4,8.110000000000014,0.8527579044541889,0.5943877551020408
2864,8_SM_002865,M,186.2,93.1,44.010000000000005,104.8,89.7,103.2,34.339999999999996,44.970000000000006,27.2,80.2,8.39000000000001,0.7636201912386034,0.3391521197007481
3016,8_SM_003017,M,171.1,58.3,39.57,83.9,72.0,88.0,33.06,40.4,43.7,73.0,8.4,0.8183168316831684,0.5986301369863014
1431,8_SM_001432,F,165.0,58.5,36.57,86.3,74.9,93.1,32.989999999999995,36.69,44.0,68.6,6.170000000000004,0.8991550831289179,0.641399416909621
2232,8_SM_002233,F,161.3,59.4,37.94,89.9,79.5,94.5,28.540000000000003,38.15,47.1,65.8,6.189999999999986,0.7480996068152033,0.7158054711246201
1206,8_SM_001207,F,159.4,65.0,37.8,94.8,82.9,96.8,28.409999999999997,35.94,42.9,62.8,8.6,0.7904841402337228,0.6831210191082803
1691,8_SM_001692,F,156.8,64.6,36.1,97.3,84.6,100.6,30.04,34.57,43.1,63.4,6.970000000000004,0.8689615273358403,0.6798107255520505
1212,8_SM_001213,F,168.1,60.0,33.089999999999996,82.9,71.7,100.3,32.239999999999995,37.769999999999996,47.9,69.8,7.4100000000000135,0.8535875033095048,0.6862464183381088
1557,8_SM_001558,F,158.4,37.9,33.8,70.3,57.2,81.5,30.230000000000008,36.75,42.6,67.2,8.45,0.8225850340136056,0.6339285714285714
3339,8_SM_003340,M,175.9,77.7,39.58,97.5,84.0,99.9,32.13,40.839999999999996,48.0,72.3,8.130000000000019,0.786728697355534,0.6639004149377593
3362,8_SM_003363,M,167.7,59.6,36.96,87.0,73.2,89.0,27.229999999999997,40.290000000000006,50.1,69.1,8.75,0.6758500868701909,0.7250361794500725
2983,8_SM_002984,M,175.3,73.2,37.989999999999995,94.4,80.0,96.6,34.120000000000005,40.5,46.1,74.3,8.45999999999999,0.8424691358024693,0.6204576043068641
2559,8_SM_002560,M,173.4,58.5,37.55,82.0,69.1,89.7,33.540000000000006,37.08,47.3,69.8,7.810000000000014,0.9045307443365698,0.6776504297994269
963,8_SM_000964,F,157.8,49.4,34.17,81.6,69.8,88.3,29.439999999999998,35.260000000000005,42.6,64.2,5.65,0.83494044242768,0.6635514018691588
3179,8_SM_003180,M,170.8,67.5,39.46,96.3,78.0,92.5,31.930000000000007,40.879999999999995,45.9,72.0,7.679999999999995,0.7810665362035227,0.6375
3114,8_SM_003115,M,166.7,70.8,39.97,95.8,89.4,98.3,27.370000000000005,39.22,44.1,68.6,6.3,0.6978582355940848,0.6428571428571429
2657,8_SM_002658,M,171.4,66.7,38.38,95.1,80.0,94.0,34.18,40.21,43.5,72.6,8.05,0.8500373041531957,0.5991735537190083
760,8_SM_000761,F,166.4,57.1,34.56,85.2,79.7,94.7,33.209999999999994,38.68,44.6,70.0,6.45,0.8585832471561529,0.6371428571428571
2727,8_SM_002728,M,185.3,78.6,39.54,96.5,81.4,100.6,36.8,42.55,49.9,77.4,7.070000000000005,0.8648648648648648,0.6447028423772609
3971,8_SM_003972,M,167.2,65.9,40.160000000000004,91.4,78.7,92.6,30.089999999999996,40.790000000000006,45.1,69.3,7.029999999999996,0.7376808041186563,0.6507936507936508
236,8_SM_000237,F,168.2,59.4,34.160000000000004,89.7,78.2,93.9,34.67999999999999,36.25,46.1,69.5,7.409999999999991,0.9566896551724136,0.6633093525179856
742,8_SM_000743,F,168.6,63.9,36.43,86.2,77.5,99.0,33.3,38.54,43.6,70.4,7.3399999999999865,0.8640373637778931,0.6193181818181818
1253,8_SM_001254,F,162.5,46.4,35.769999999999996,77.3,70.4,88.8,32.83,39.160000000000004,39.9,69.7,7.570000000000005,0.838355464759959,0.5724533715925394
4327,8_SM_004328,M,172.2,67.0,37.1,88.7,81.1,93.9,32.75000000000001,37.839999999999996,47.9,70.4,7.220000000000004,0.8654862579281186,0.6803977272727272
1170,8_SM_001171,F,159.5,56.5,37.13,88.4,79.7,92.3,32.83,36.79,42.4,67.8,6.479999999999995,0.8923620549062244,0.6253687315634219
640,8_SM_000641,F,157.9,42.4,31.55,74.0,60.7,84.6,31.409999999999997,34.85,44.1,65.2,6.460000000000013,0.9012912482065996,0.6763803680981595
3332,8_SM_003333,M,179.5,81.1,42.03,99.5,82.1,100.0,32.44,43.65,53.4,73.9,8.10999999999999,0.743184421534937,0.7225981055480378
2460,8_SM_002461,F,164.5,64.3,39.46,88.4,79.5,101.2,30.870000000000005,38.12,45.0,67.6,6.970000000000004,0.8098111227701995,0.6656804733727811
3005,8_SM_003006,M,182.5,65.5,38.93,84.7,71.8,92.2,31.229999999999997,44.65,48.0,76.6,8.479999999999995,0.6994400895856663,0.6266318537859008
1224,8_SM_001225,F,161.0,58.0,36.14,87.9,76.5,92.8,32.95,35.98,45.2,67.5,5.290000000000009,0.9157865480822681,0.6696296296296297
